OBX,Last,High,Low,Official turnover (NOK)
08.03.17,621.11,622.33,620.00,"3,049,633,589.00"
07.03.17,622.36,623.94,619.05,"2,923,877,193.00"
06.03.17,620.18,622.82,617.89,"2,531,593,048.00"
03.03.17,621.03,627.99,620.14,"3,224,115,077.00"
02.03.17,628.45,631.78,625.76,"3,557,473,579.00"
01.03.17,625.93,625.97,619.18,"3,240,583,893.00"
28.02.17,619.20,619.64,616.02,"3,707,637,909.00"
27.02.17,616.80,619.46,615.90,"2,514,253,191.00"
24.02.17,615.93,621.89,613.76,"2,911,411,712.00"
23.02.17,621.95,626.77,621.88,"2,893,461,448.00"
22.02.17,623.50,629.86,623.10,"3,019,904,933.00"
21.02.17,628.69,628.70,619.33,"3,122,693,132.00"
20.02.17,620.56,621.97,617.18,"2,071,256,909.00"
17.02.17,617.18,622.16,614.11,"3,418,020,381.00"
16.02.17,622.16,623.85,619.59,"3,791,808,846.00"
15.02.17,623.67,631.68,623.14,"3,553,382,858.00"
14.02.17,629.82,632.29,628.20,"2,782,644,570.00"
13.02.17,632.29,632.35,626.15,"2,914,510,444.00"
10.02.17,626.14,627.26,622.88,"3,514,027,928.00"
09.02.17,624.09,629.33,619.74,"4,266,054,898.00"
08.02.17,627.18,630.80,625.61,"4,519,752,628.00"
07.02.17,630.84,631.58,626.24,"3,029,134,353.00"
06.02.17,631.58,632.63,628.61,"3,207,249,982.00"
03.02.17,632.32,632.61,623.63,"3,040,515,473.00"
02.02.17,623.64,630.69,623.11,"3,585,787,802.00"
01.02.17,631.62,633.00,623.35,"2,981,504,810.00"
31.01.17,623.54,630.05,623.13,"3,723,288,456.00"
30.01.17,628.02,638.43,628.02,"2,686,661,053.00"
27.01.17,638.35,640.89,634.73,"2,601,053,602.00"
26.01.17,640.20,642.49,637.46,"3,075,947,890.00"
25.01.17,640.45,640.45,633.98,"3,776,897,533.00"
24.01.17,633.91,633.96,628.26,"3,340,232,456.00"
23.01.17,628.80,632.82,628.25,"2,501,722,216.00"
20.01.17,632.79,633.86,630.57,"2,732,377,115.00"
19.01.17,631.04,631.71,625.88,"3,075,855,343.00"
18.01.17,625.88,628.01,622.66,"3,273,795,433.00"
17.01.17,622.69,624.63,621.25,"2,699,623,109.00"
16.01.17,623.98,629.02,623.40,"2,291,756,647.00"
13.01.17,628.74,629.62,625.97,"2,901,823,644.00"
12.01.17,625.97,629.13,623.69,"3,250,352,094.00"
11.01.17,627.70,627.70,618.80,"3,018,007,880.00"
10.01.17,623.43,625.16,619.88,"3,211,716,975.00"
09.01.17,622.29,631.33,622.12,"3,339,164,980.00"
06.01.17,627.70,630.03,626.11,"2,595,274,319.00"
05.01.17,629.91,629.97,624.79,"3,947,855,314.00"
04.01.17,625.87,628.29,624.02,"2,935,843,091.00"
03.01.17,627.99,628.61,624.52,"3,408,563,951.00"
02.01.17,625.19,625.29,617.64,"1,716,093,048.00"
30.12.16,617.75,620.73,617.74,"1,557,802,246.00"
29.12.16,620.45,620.50,617.08,"1,295,245,680.00"
28.12.16,620.07,620.63,617.67,"1,484,420,853.00"
27.12.16,617.94,618.85,614.05,"1,059,521,113.00"
23.12.16,614.42,614.47,612.20,"1,739,743,993.00"
22.12.16,612.53,612.65,609.07,"2,331,778,740.00"
21.12.16,610.91,615.46,610.91,"2,760,474,428.00"
20.12.16,613.28,615.35,610.45,"2,929,124,234.00"
19.12.16,613.62,615.85,613.21,"3,152,684,530.00"
16.12.16,615.52,616.80,609.89,"4,443,606,574.00"
15.12.16,610.06,616.54,609.31,"4,149,205,611.00"
14.12.16,615.54,618.06,613.35,"2,991,846,238.00"
13.12.16,618.11,621.02,616.01,"3,474,534,430.00"
12.12.16,621.02,627.03,617.27,"3,344,533,650.00"
09.12.16,617.26,617.26,609.79,"3,400,915,968.00"
08.12.16,611.66,611.66,601.87,"3,546,392,296.00"
07.12.16,602.16,602.16,594.98,"3,365,758,662.00"
06.12.16,595.03,596.20,593.14,"2,949,230,016.00"
05.12.16,595.56,596.51,588.77,"2,954,329,711.00"
02.12.16,589.64,595.15,588.38,"3,148,359,300.00"
01.12.16,595.02,595.32,588.06,"4,044,470,212.00"
30.11.16,588.53,592.01,578.24,"5,894,537,313.00"
29.11.16,580.68,587.94,579.81,"2,789,889,374.00"
28.11.16,585.98,589.32,582.53,"2,129,359,078.00"
25.11.16,589.26,590.57,588.12,"1,958,963,101.00"
24.11.16,589.19,590.36,587.08,"1,879,410,317.00"
23.11.16,587.67,590.61,584.74,"2,656,573,061.00"
22.11.16,587.61,589.03,584.21,"2,824,487,792.00"
21.11.16,584.24,584.85,578.95,"2,426,571,172.00"
18.11.16,578.95,580.56,575.62,"2,544,421,432.00"
17.11.16,579.29,580.36,576.16,"3,285,036,914.00"
16.11.16,576.80,581.39,574.94,"3,348,475,213.00"
15.11.16,578.51,578.77,571.08,"3,357,266,517.00"
14.11.16,571.17,576.83,568.75,"2,936,468,286.00"
11.11.16,572.52,580.24,570.85,"3,420,925,113.00"
10.11.16,577.65,579.87,570.07,"4,273,447,048.00"
09.11.16,570.05,572.26,551.25,"4,066,452,831.00"
08.11.16,567.59,569.72,564.66,"2,545,611,000.00"
07.11.16,564.95,566.65,558.58,"2,642,424,668.00"
04.11.16,557.99,563.60,556.06,"2,677,754,380.00"
03.11.16,562.23,564.80,558.84,"2,785,150,886.00"
02.11.16,558.83,570.60,558.83,"3,611,497,934.00"
01.11.16,570.35,574.62,568.33,"3,097,937,768.00"
31.10.16,569.62,574.96,569.62,"3,352,797,272.00"
28.10.16,573.68,574.76,569.77,"2,858,609,507.00"
27.10.16,573.88,575.84,563.25,"4,024,766,799.00"
26.10.16,564.64,577.03,564.61,"3,797,192,749.00"
25.10.16,577.00,577.17,573.04,"2,843,549,573.00"
24.10.16,573.04,575.28,571.80,"2,420,886,692.00"
21.10.16,572.32,573.16,568.87,"3,020,038,990.00"
20.10.16,569.16,572.11,567.26,"3,329,462,956.00"
19.10.16,568.76,568.78,563.91,"2,695,296,082.00"
18.10.16,563.93,565.78,561.41,"3,052,881,772.00"
17.10.16,562.15,567.42,560.28,"2,709,185,033.00"
14.10.16,567.43,567.43,560.55,"2,545,568,635.00"
13.10.16,560.55,564.88,559.10,"2,680,370,012.00"
12.10.16,564.99,569.95,564.93,"2,884,451,245.00"
11.10.16,568.46,572.14,566.20,"2,844,147,784.00"
10.10.16,569.46,569.46,559.03,"2,731,305,532.00"
07.10.16,559.26,566.47,558.13,"3,084,153,412.00"
06.10.16,563.15,564.10,559.40,"2,686,911,139.00"
05.10.16,561.16,562.11,555.51,"2,840,913,656.00"
04.10.16,560.09,560.18,551.95,"3,750,373,625.00"
03.10.16,551.96,555.40,551.48,"2,367,554,434.00"
30.09.16,552.21,553.03,544.08,"3,723,781,568.00"
29.09.16,552.54,552.54,539.23,"3,872,614,824.00"
28.09.16,539.06,539.82,534.10,"2,148,394,627.00"
27.09.16,534.09,540.78,531.64,"2,550,657,562.00"
26.09.16,538.37,546.99,537.92,"2,391,081,467.00"
23.09.16,547.05,548.06,543.36,"2,496,708,940.00"
22.09.16,548.07,550.93,540.30,"2,974,188,519.00"
21.09.16,540.26,542.79,537.97,"2,175,357,182.00"
20.09.16,539.18,539.66,534.58,"2,315,485,906.00"
19.09.16,537.42,537.66,531.13,"2,005,028,736.00"
16.09.16,531.08,532.64,526.93,"3,122,308,293.00"
15.09.16,527.01,531.52,526.89,"2,485,680,686.00"
14.09.16,532.31,535.90,530.47,"2,296,083,582.00"
13.09.16,532.54,540.73,532.17,"2,224,911,709.00"
12.09.16,537.80,547.76,532.29,"2,859,006,908.00"
09.09.16,547.81,555.66,547.26,"2,995,104,026.00"
08.09.16,553.56,558.92,552.65,"2,330,459,148.00"
07.09.16,555.34,555.35,552.06,"2,076,734,207.00"
06.09.16,552.04,558.04,552.02,"1,748,179,992.00"
05.09.16,557.13,559.50,553.76,"2,111,332,693.00"
02.09.16,553.56,553.82,544.56,"2,554,048,697.00"
01.09.16,546.54,551.98,546.02,"2,500,232,758.00"
31.08.16,550.03,553.31,549.92,"2,738,599,219.00"
30.08.16,553.09,554.37,547.91,"2,279,347,508.00"
29.08.16,548.19,549.79,545.27,"1,121,505,764.00"
26.08.16,549.80,549.98,545.86,"1,599,939,612.00"
25.08.16,548.19,550.59,545.19,"1,833,978,090.00"
24.08.16,550.57,552.86,547.83,"2,167,233,045.00"
23.08.16,550.22,550.45,543.45,"2,207,257,029.00"
22.08.16,544.78,546.70,542.10,"2,172,526,966.00"
19.08.16,544.39,545.83,541.63,"2,276,014,865.00"
18.08.16,541.82,544.93,538.94,"2,515,777,015.00"
17.08.16,539.05,550.54,539.05,"2,349,354,655.00"
16.08.16,549.29,551.52,546.29,"2,227,451,673.00"
15.08.16,549.77,553.62,548.49,"2,383,200,777.00"
12.08.16,552.52,557.61,551.88,"2,005,798,545.00"
11.08.16,552.90,552.90,548.85,"1,891,899,720.00"
10.08.16,552.21,554.84,550.42,"2,226,628,761.00"
09.08.16,555.18,555.18,545.80,"2,402,880,448.00"
08.08.16,547.30,547.95,545.30,"2,144,250,760.00"
05.08.16,545.58,545.90,541.25,"1,899,884,135.00"
04.08.16,541.27,542.86,534.84,"2,572,274,678.00"
03.08.16,534.62,538.25,532.85,"2,295,922,565.00"
02.08.16,537.70,542.81,536.40,"2,554,537,141.00"
01.08.16,542.88,551.78,541.57,"2,128,285,765.00"
29.07.16,545.55,550.69,545.34,"2,857,150,552.00"
28.07.16,549.15,557.07,549.12,"2,724,266,245.00"
27.07.16,557.03,557.47,549.39,"2,491,136,014.00"
26.07.16,554.94,555.19,550.48,"2,176,540,811.00"
25.07.16,553.50,562.62,553.49,"2,012,156,247.00"
22.07.16,560.82,567.01,560.31,"2,566,503,051.00"
21.07.16,567.10,568.11,560.06,"3,639,743,798.00"
20.07.16,560.03,562.84,558.78,"2,557,301,245.00"
19.07.16,560.46,560.69,554.99,"2,691,312,362.00"
18.07.16,554.96,558.91,554.04,"2,334,753,848.00"
15.07.16,558.39,559.35,555.07,"2,549,636,785.00"
14.07.16,557.23,559.48,554.04,"2,975,007,553.00"
13.07.16,555.59,556.52,551.17,"2,544,303,559.00"
12.07.16,553.57,557.29,550.74,"3,731,543,846.00"
11.07.16,557.30,558.02,548.17,"2,623,065,089.00"
08.07.16,548.15,548.65,539.38,"2,988,808,699.00"
07.07.16,546.68,546.76,531.33,"2,638,186,191.00"
06.07.16,531.41,541.60,531.41,"2,884,771,872.00"
05.07.16,536.13,546.95,535.27,"2,507,886,791.00"
04.07.16,546.92,553.87,546.90,"2,078,785,507.00"
01.07.16,550.52,550.53,541.12,"3,120,724,639.00"
30.06.16,541.23,544.67,536.52,"4,304,511,903.00"
29.06.16,538.59,539.07,527.05,"3,019,290,447.00"
28.06.16,526.66,528.73,514.07,"3,359,279,489.00"
27.06.16,513.73,531.31,513.73,"3,903,731,826.00"
24.06.16,531.37,547.98,515.62,"4,850,223,410.00"
23.06.16,549.79,553.55,544.88,"2,582,972,088.00"
22.06.16,545.75,546.75,541.18,"2,409,660,394.00"
21.06.16,541.47,542.76,538.44,"2,485,075,939.00"
20.06.16,541.98,543.29,529.62,"2,576,056,177.00"
17.06.16,529.45,530.69,515.30,"4,039,746,763.00"
16.06.16,514.03,526.99,513.36,"3,320,768,428.00"
15.06.16,527.15,530.49,524.97,"2,751,160,900.00"
14.06.16,525.10,532.95,525.10,"2,686,623,261.00"
13.06.16,532.95,540.48,530.02,"2,735,909,537.00"
10.06.16,540.50,548.70,539.59,"2,895,154,211.00"
09.06.16,548.57,558.18,547.92,"2,993,625,010.00"
08.06.16,557.96,559.70,554.06,"3,218,713,020.00"
07.06.16,557.00,557.00,549.72,"3,280,631,721.00"
06.06.16,550.14,550.14,544.15,"2,249,062,019.00"
03.06.16,544.00,550.74,544.00,"2,458,952,628.00"
02.06.16,546.62,551.51,545.41,"2,351,251,642.00"
01.06.16,546.77,553.18,545.94,"2,933,224,222.00"
31.05.16,553.17,559.93,552.98,"6,965,652,155.00"
30.05.16,558.91,559.69,555.43,"1,399,854,554.00"
27.05.16,555.41,558.72,553.36,"2,458,249,612.00"
26.05.16,558.78,558.78,552.88,"3,116,915,702.00"
25.05.16,556.15,556.16,548.13,"3,158,881,064.00"
24.05.16,547.57,547.57,539.59,"3,084,589,662.00"
23.05.16,542.57,545.42,539.73,"2,535,202,941.00"
20.05.16,542.69,543.45,533.34,"3,440,710,208.00"
19.05.16,533.28,544.11,533.28,"3,377,362,560.00"
18.05.16,543.74,543.74,535.86,"3,474,796,192.00"
13.05.16,535.89,539.96,534.82,"3,419,547,636.00"
12.05.16,538.50,545.56,537.15,"3,592,618,758.00"
11.05.16,537.26,537.62,533.95,"3,123,276,003.00"
10.05.16,533.84,536.94,531.45,"3,368,321,417.00"
09.05.16,532.26,537.84,531.41,"3,098,577,930.00"
06.05.16,534.75,535.85,528.15,"3,091,055,894.00"
04.05.16,534.97,536.35,530.45,"3,089,065,927.00"
03.05.16,532.21,543.01,531.47,"3,503,667,023.00"
02.05.16,540.87,545.65,539.55,"2,097,423,907.00"
29.04.16,545.299,550.4034,542.8756,"3,654,895,031.00"
28.04.16,549.3587,550.4069,541.6971,"4,091,643,100.00"
27.04.16,544.2726,544.7863,532.895,"4,332,998,179.00"
26.04.16,532.895,534.8562,530.6212,"2,900,303,066.00"
25.04.16,530.7048,534.6579,530.2759,"2,835,106,194.00"
22.04.16,533.768,536.7894,530.7871,"3,017,830,716.00"
21.04.16,538.3075,543.5985,535.5552,"4,053,162,249.00"
20.04.16,535.5202,539.4627,530.732,"3,401,785,371.00"
19.04.16,534.2257,534.2257,524.2316,"3,349,168,901.00"
18.04.16,524.212,524.2348,512.6943,"3,025,112,301.00"
15.04.16,523.62,528.8663,522.7711,"2,620,108,661.00"
14.04.16,527.6853,530.6751,523.148,"3,150,095,930.00"
13.04.16,528.3471,528.3471,515.2963,"3,513,551,632.00"
12.04.16,513.6414,515.4968,510.7466,"2,972,969,118.00"
11.04.16,510.8325,511.7871,502.7709,"2,783,578,752.00"
08.04.16,505.3726,505.8875,499.0216,"2,976,849,913.00"
07.04.16,499.9156,506.8727,499.4494,"2,788,421,954.00"
06.04.16,501.8527,504.2567,499.4861,"2,877,946,160.00"
05.04.16,499.5867,506.4468,497.2084,"2,930,592,332.00"
04.04.16,506.4713,510.651,504.1459,"2,650,051,592.00"
01.04.16,508.7778,516.9699,506.0135,"3,414,388,071.00"
31.03.16,516.9659,524.8285,515.399,"3,336,736,287.00"
30.03.16,524.8068,525.1184,510.3433,"3,262,078,327.00"
29.03.16,510.2758,527.3995,510.0708,"3,719,183,662.00"
23.03.16,526.0731,530.3087,526.0731,"1,182,769,023.00"
22.03.16,529.2515,530.2356,523.5141,"2,343,072,623.00"
21.03.16,528.6632,531.2656,525.6252,"2,421,774,969.00"
18.03.16,530.6821,531.7165,524.1041,"4,328,027,848.00"
17.03.16,527.0589,531.2473,520.3402,"3,604,479,590.00"
16.03.16,526.7067,527.2895,523.1342,"2,867,911,609.00"
15.03.16,523.8816,530.3378,522.0849,"2,910,852,978.00"
14.03.16,530.3745,531.5248,524.7553,"3,355,226,317.00"
11.03.16,526.0712,527.8063,522.8475,"3,569,486,807.00"
10.03.16,523.7254,532.8696,521.0138,"4,292,997,036.00"
09.03.16,525.0195,528.2177,521.8588,"3,675,578,297.00"
08.03.16,527.0595,532.3659,522.5802,"4,611,316,470.00"
07.03.16,527.1963,535.3029,519.2856,"4,738,468,367.00"
04.03.16,528.4045,528.4045,517.6098,"4,172,277,223.00"
03.03.16,517.396,519.012,511.5961,"3,625,994,300.00"
02.03.16,512.0563,521.3151,508.6398,"4,329,105,731.00"
01.03.16,515.0357,519.6148,511.945,"3,449,753,457.00"
29.02.16,512.1813,512.3316,503.3313,"3,247,162,401.00"
26.02.16,507.213,509.2088,498.0106,"3,414,471,813.00"
25.02.16,497.6054,499.5076,486.1943,"3,287,037,633.00"
24.02.16,486.1621,502.4288,486.1184,"3,860,952,095.00"
23.02.16,502.529,507.3325,500.798,"3,390,149,644.00"
22.02.16,506.1649,506.1649,492.4208,"3,147,223,285.00"
19.02.16,492.1738,500.5328,491.6019,"3,641,790,148.00"
18.02.16,500.5703,505.7879,496.2698,"4,620,516,862.00"
17.02.16,496.8355,496.8355,475.6083,"4,289,241,593.00"
16.02.16,475.7559,491.1949,475.7144,"3,926,110,349.00"
15.02.16,483.1739,483.8865,466.9279,"3,608,138,920.00"
12.02.16,466.5752,468.8371,459.9458,"3,764,592,513.00"
11.02.16,459.8396,474.9415,458.5327,"4,297,041,620.00"
10.02.16,474.9869,479.6558,471.821,"4,464,291,039.00"
09.02.16,477.24,486.9672,474.263,"3,942,179,774.00"
08.02.16,481.5843,505.5317,481.574,"4,403,161,840.00"
05.02.16,503.1456,506.1518,492.511,"5,161,907,995.00"
04.02.16,494.9426,496.0431,481.9638,"4,978,927,662.00"
03.02.16,481.8937,490.6672,479.9375,"3,880,555,848.00"
02.02.16,480.4525,493.8763,480.2825,"3,626,320,674.00"
01.02.16,494.6817,501.1579,492.0542,"3,609,865,941.00"
29.01.16,500.3818,500.4798,491.1638,"5,225,487,192.00"
28.01.16,492.993,499.6621,485.3438,"4,748,666,276.00"
27.01.16,485.4725,489.2793,480.7043,"3,269,259,641.00"
26.01.16,488.8018,488.8047,471.906,"3,303,686,636.00"
25.01.16,483.7482,491.205,480.3807,"2,917,796,593.00"
22.01.16,488.8853,488.8853,468.2054,"4,126,809,784.00"
21.01.16,467.7996,470.4705,455.9753,"4,125,195,321.00"
20.01.16,456.9247,480.2039,456.8216,"3,978,208,357.00"
19.01.16,480.2003,481.91,466.572,"3,379,000,122.00"
18.01.16,466.4594,474.5313,465.2676,"2,536,832,677.00"
15.01.16,471.9699,481.0811,464.6359,"4,115,738,838.00"
14.01.16,478.4653,489.2749,471.642,"4,186,839,444.00"
13.01.16,489.3211,495.762,486.2987,"3,615,549,751.00"
12.01.16,486.2183,493.0016,478.0626,"4,411,396,238.00"
11.01.16,488.0868,496.6389,486.831,"3,471,745,755.00"
08.01.16,496.7101,506.0601,496.1509,"4,076,651,089.00"
07.01.16,498.5611,513.0365,489.2789,"4,646,828,822.00"
06.01.16,513.3496,521.7359,510.5923,"3,227,999,511.00"
05.01.16,520.2747,533.8147,520.2727,"3,129,328,978.00"
04.01.16,530.604,538.8713,525.9869,"2,541,454,409.00"
30.12.15,538.9768,540.5706,536.9631,"1,839,924,651.00"
29.12.15,539.114,539.8138,532.2473,"1,667,217,464.00"
28.12.15,533.0045,540.3488,532.0334,"1,146,178,766.00"
23.12.15,536.8624,537.2355,521.3005,"2,467,552,117.00"
22.12.15,521.1018,524.1322,517.5479,"2,203,132,219.00"
21.12.15,523.1993,526.9916,517.0936,"2,732,068,575.00"
18.12.15,523.4904,534.5369,522.0042,"3,917,941,599.00"
17.12.15,534.8695,544.051,534.0652,"4,095,581,340.00"
16.12.15,539.0916,540.4088,531.0316,"3,373,636,856.00"
15.12.15,536.5561,537.001,520.8549,"3,537,343,287.00"
14.12.15,520.8143,531.9102,519.908,"3,538,775,275.00"
11.12.15,528.603,539.0601,528.296,"3,098,363,991.00"
10.12.15,537.6438,543.456,535.5024,"3,284,991,430.00"
09.12.15,543.4687,543.992,533.1154,"3,648,255,301.00"
08.12.15,539.029,548.4467,536.2405,"4,130,671,033.00"
07.12.15,548.4371,552.7883,546.8279,"3,479,678,539.00"
04.12.15,546.8108,559.052,545.6089,"4,331,275,197.00"
03.12.15,557.0038,568.8164,557.0038,"3,486,370,998.00"
02.12.15,566.0994,567.7385,563.6109,"2,874,419,996.00"
01.12.15,565.9516,566.8682,561.2399,"3,408,086,881.00"
30.11.15,561.8457,563.0551,557.3767,"7,161,318,470.00"
27.11.15,559.6146,562.643,557.8468,"2,256,406,638.00"
26.11.15,562.5286,563.067,558.1873,"1,955,261,408.00"
25.11.15,558.1292,561.025,555.5927,"2,788,458,979.00"
24.11.15,558.1555,559.4121,552.0087,"3,309,090,215.00"
23.11.15,558.121,563.4738,554.2255,"3,161,765,667.00"
20.11.15,559.4738,563.0135,558.6766,"2,736,579,274.00"
19.11.15,562.0311,567.8574,561.4186,"3,566,391,743.00"
18.11.15,561.6359,562.679,553.6829,"2,884,244,413.00"
17.11.15,556.2112,557.8844,547.7532,"3,110,172,462.00"
16.11.15,547.7424,550.5572,540.0918,"2,646,782,058.00"
13.11.15,543.825,551.2992,543.0216,"3,302,424,353.00"
12.11.15,546.4618,558.3931,546.4618,"4,292,084,886.00"
11.11.15,558.5574,562.9945,558.5548,"2,678,376,751.00"
10.11.15,558.934,563.4541,556.923,"3,404,322,777.00"
09.11.15,563.4541,568.5211,562.2501,"2,907,845,341.00"
06.11.15,562.3587,567.1338,561.8706,"2,962,280,079.00"
05.11.15,564.6425,569.9925,563.8164,"3,114,750,433.00"
04.11.15,569.4263,571.3453,559.221,"4,210,515,403.00"
03.11.15,558.669,558.7887,551.5837,"3,264,306,128.00"
02.11.15,552.0515,552.537,548.1337,"2,624,691,030.00"
30.10.15,549.1128,555.2536,547.6114,"3,593,693,105.00"
29.10.15,549.7226,557.2005,547.7851,"3,564,556,860.00"
28.10.15,557.2005,558.65,546.6796,"3,754,521,688.00"
27.10.15,550.6876,558.8545,549.5282,"3,193,864,712.00"
26.10.15,558.8043,564.2571,557.2799,"2,996,021,726.00"
23.10.15,560.3703,564.071,551.8758,"4,514,458,677.00"
22.10.15,551.8865,551.8865,543.9557,"4,359,758,554.00"
21.10.15,550.3279,552.0687,544.1913,"2,899,835,876.00"
20.10.15,549.1509,550.1599,544.7928,"2,469,109,799.00"
19.10.15,550.5276,554.3711,547.2746,"2,221,449,905.00"
16.10.15,550.2071,555.3331,550.2071,"2,951,517,481.00"
15.10.15,550.3222,550.4065,543.0963,"3,296,849,144.00"
14.10.15,544.1148,547.1005,540.9735,"2,933,653,650.00"
13.10.15,545.5035,548.9566,541.9895,"3,519,131,048.00"
12.10.15,548.8618,558.0857,547.8392,"2,809,211,365.00"
09.10.15,555.1578,561.2808,551.30,"3,882,740,845.00"
08.10.15,551.2486,559.3587,547.5427,"4,048,608,817.00"
07.10.15,559.409,559.5036,548.1135,"5,534,783,422.00"
06.10.15,548.8205,550.4111,535.2221,"4,105,888,542.00"
05.10.15,537.3732,537.3732,518.1965,"3,621,025,350.00"
02.10.15,517.7221,525.9941,516.1355,"3,045,574,549.00"
01.10.15,522.201,525.9927,517.6976,"3,224,240,989.00"
30.09.15,517.6962,517.7275,507.3004,"3,005,460,565.00"
29.09.15,507.2538,510.2595,499.0484,"2,836,782,193.00"
28.09.15,506.1779,516.9867,506.1779,"2,437,148,699.00"
25.09.15,515.9493,517.7052,503.7511,"3,153,924,419.00"
24.09.15,503.5989,515.2484,503.2769,"3,591,874,629.00"
23.09.15,512.2833,517.4006,512.2833,"2,414,371,166.00"
22.09.15,516.1748,524.2498,513.2182,"2,798,394,537.00"
21.09.15,523.9798,527.3892,519.7897,"2,191,765,657.00"
18.09.15,521.0733,529.5453,519.1683,"3,905,470,019.00"
17.09.15,529.5272,530.515,525.6665,"2,888,816,717.00"
16.09.15,525.278,525.7248,516.2709,"3,029,511,590.00"
15.09.15,516.2224,516.2224,509.0119,"2,730,320,945.00"
14.09.15,512.4958,519.9983,510.3674,"2,419,485,933.00"
11.09.15,516.8236,524.1323,515.6923,"2,803,152,214.00"
10.09.15,522.7717,534.3896,522.0786,"3,208,901,947.00"
09.09.15,534.5319,537.7458,527.9921,"2,997,589,741.00"
08.09.15,527.9774,530.5729,518.5319,"2,732,008,056.00"
07.09.15,518.5328,525.8719,518.0386,"1,906,681,418.00"
04.09.15,520.3079,534.8798,520.2268,"3,289,601,081.00"
03.09.15,535.0765,535.1469,521.384,"3,424,991,483.00"
02.09.15,521.2934,527.2256,517.2615,"3,371,292,511.00"
01.09.15,521.7961,534.1683,521.0102,"3,828,472,384.00"
31.08.15,532.2649,532.3217,526.6008,"2,840,670,476.00"
28.08.15,532.0422,535.7105,524.2908,"4,231,047,073.00"
27.08.15,525.4079,527.897,516.0906,"4,088,464,741.00"
26.08.15,515.4023,523.171,500.8145,"4,724,524,710.00"
25.08.15,511.6638,517.986,497.8969,"4,791,895,733.00"
24.08.15,497.9021,522.9027,484.1546,"5,618,227,320.00"
21.08.15,525.2216,533.6273,522.9603,"3,143,852,896.00"
20.08.15,533.8248,543.8488,533.8248,"3,373,688,180.00"
19.08.15,543.8696,549.6463,543.1127,"2,574,730,004.00"
18.08.15,549.3791,551.5561,547.833,"2,412,405,915.00"
17.08.15,549.6797,554.2271,548.3237,"2,316,292,072.00"
14.08.15,549.8607,557.9342,548.8615,"3,220,226,694.00"
13.08.15,557.8976,563.1414,555.6133,"2,886,105,054.00"
12.08.15,555.198,560.9463,552.1829,"3,912,655,365.00"
11.08.15,560.9946,574.26,560.8443,"3,736,248,947.00"
10.08.15,571.6612,573.1716,567.0329,"2,953,706,412.00"
07.08.15,573.1715,575.979,571.1712,"2,459,699,914.00"
06.08.15,571.1712,579.3475,570.8089,"2,765,701,234.00"
05.08.15,579.2193,580.0256,574.0595,"2,876,417,641.00"
04.08.15,574.0018,575.3466,571.2642,"3,201,182,783.00"
03.08.15,575.031,578.4429,572.7311,"3,026,199,424.00"
31.07.15,574.4827,578.1996,571.5455,"3,193,220,623.00"
30.07.15,577.6872,580.4053,574.6204,"3,091,997,503.00"
29.07.15,574.5208,574.5208,564.5444,"3,389,990,008.00"
28.07.15,564.4409,569.5221,563.0068,"3,142,688,746.00"
27.07.15,562.8883,577.3244,562.8883,"2,925,676,526.00"
24.07.15,577.5016,581.9776,577.4303,"2,338,619,730.00"
